CNTY,COMMON,INTSITE,SP_CODE,ST,YEAR,ab1nd,ab1ndpse,ab1ndse,ab1ndv,ab1ns,angs,c,hrsfs,month,name,s,site
111,"BARRED SURFPERCH",209,"8835600702",6,1980,0.525453629,39.742013569,0.2088258526,0.0436082367,16.75,32,"111",73.5,3,"Solimar","209","111 209 Solimar",
111,"CALICO SURFPERCH",209,"8835600703",6,1980,0.0546875,100,0.0546875,0.0029907227,1.75,32,"111",73.5,3,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",219,"8835600702",6,1980,7,8.2478609884,0.5773502692,0.3333333333,28,4,"111",9,3,"Ventura Pier","219","111 219 Ventura Pier",
111,"TOPSMELT",302,"8805020101",6,1980,0.0588235294,31.382295723,0.018460174,0.000340778,2,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACKSMELT",302,"8805020601",6,1980,0.1481481481,100,0.1481481481,0.0219478738,4,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1980,1.0392156863,35.667580003,0.3706630863,0.1373911236,33,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"8835445050=?",302,"8835445050",6,1980,0.1034858388,50.42613289,0.0521839066,0.0027231601,3,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SURFPERCH FAMILY",302,"8835600000",6,1980,0.0740740741,100,0.0740740741,0.0054869684,2,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SHINER PERCH",302,"8835600201",6,1980,0.0588235294,31.382295723,0.018460174,0.000340778,2,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WALLEYE SURFPERCH",302,"8835600401",6,1980,0.1470588235,31.382295723,0.0461504349,0.0021298626,5,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"BARRED SURFPERCH",302,"8835600702",6,1980,0.4662309368,65.144268793,0.3037227347,0.0922474996,13,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"CHUB (PACIFIC) MACKEREL",302,"8850030301",6,1980,0.0882352941,37.605071655,0.0331809456,0.0011009751,3,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"PACIFIC POMPANO (BUTTERFISH)",302,"8851030101",6,1980,0.0294117647,31.382295723,0.009230087,0.0000851945,1,34,"111",112.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",303,"8835440201",6,1980,0.1627358491,46.9904003,0.0764702269,0.0058476956,9,56,"111",145.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BLACK PERCH",303,"8835600302",6,1980,0.0535714286,56.675578622,0.0303619171,0.000921846,3,56,"111",145.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WALLEYE SURFPERCH",303,"8835600401",6,1980,0.0357142857,60.302268916,0.0215365246,0.0004638219,2,56,"111",145.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE SEAPERCH",303,"8835600501",6,1980,0.0178571429,56.675578622,0.010120639,0.0001024273,1,56,"111",145.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BARRED SURFPERCH",303,"8835600702",6,1980,0.0178571429,100,0.0178571429,0.0003188776,1,56,"111",145.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"RAINBOW SEAPERCH",303,"8835600801",6,1980,0.0892857143,56.675578622,0.0506031952,0.0025606834,5,56,"111",145.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WALLEYE SURFPERCH",304,"8835600401",6,1980,0.0588235294,100,0.0588235294,0.0034602076,1,17,"111",46,3,"Pt. Mugu Pier","304","111 304 Pt. Mugu Pier",
111,"BARRED SURFPERCH",304,"8835600702",6,1980,0.2941176471,65.954529791,0.1939839112,0.0376297578,5,17,"111",46,3,"Pt. Mugu Pier","304","111 304 Pt. Mugu Pier",
111,"GRASS ROCKFISH",305,"8826010154",6,1980,0.1842105263,100,0.1842105263,0.033933518,3.5,19,"111",58,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"CABEZON",305,"8831023101",6,1980,0.0526315789,100,0.0526315789,0.0027700831,1,19,"111",58,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"WHITE CROAKER",305,"8835440201",6,1980,0.5277777778,58.617373712,0.3093694724,0.0957094704,9.75,19,"111",58,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"BLACK PERCH",305,"8835600302",6,1980,0.0526315789,100,0.0526315789,0.0027700831,1,19,"111",58,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"WALLEYE SURFPERCH",305,"8835600401",6,1980,0.3381180223,56.494328263,0.1910175055,0.0364876874,6.2575757576,19,"111",58,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"BARRED SURFPERCH",305,"8835600702",6,1980,0.3009037746,62.450519814,0.1879159714,0.0353124123,5.7171717172,19,"111",58,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"GRASS ROCKFISH",306,"8826010154",6,1980,0.3218390805,50.111391953,0.1612780431,0.0260106072,9.3333333333,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"PACIFIC STAGHORN SCULPIN",306,"8831021801",6,1980,0.0344827586,100,0.0344827586,0.0011890606,1,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"CABEZON",306,"8831023101",6,1980,0.0384615385,100,0.0384615385,0.0014792899,1,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"KELP BASS",306,"8835021602",6,1980,0.0431034483,69.436507483,0.0299295291,0.0008957767,1.25,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"WHITE CROAKER",306,"8835440201",6,1980,0.7566312997,34.349971932,0.2599026391,0.0675493818,21.25,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BLACK CROAKER",306,"8835442301",6,1980,0.0431034483,69.436507483,0.0299295291,0.0008957767,1.25,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"OPALEYE",306,"8835510201",6,1980,0.0384615385,100,0.0384615385,0.0014792899,1,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"WALLEYE SURFPERCH",306,"8835600401",6,1980,0.3936339523,40.62640359,0.1599193181,0.0255741883,11.3,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"SILVER SURFPERCH",306,"8835600402",6,1980,0.1137931034,100,0.1137931034,0.0129488704,3.3,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BARRED SURFPERCH",306,"8835600702",6,1980,0.1724137931,62.640318676,0.1080005494,0.0116641187,5,29,"111",76,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BROWN ROCKFISH",307,"8826010103",6,1980,0.025,69.798244045,0.017449561,0.0003044872,1,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"GRASS ROCKFISH",307,"8826010154",6,1980,0.1238095238,57.17718749,0.0707908036,0.0050113379,4.9523809524,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"KELP BASS",307,"8835021602",6,1980,0.1,69.798244045,0.069798244,0.0048717949,4,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"OPALEYE",307,"8835510201",6,1980,0.23,62.294205807,0.1432766734,0.0205282051,9.2,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"BLACK PERCH",307,"8835600302",6,1980,0.0833333333,52.623481158,0.043852901,0.0019230769,3.3333333333,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WALLEYE SURFPERCH",307,"8835600401",6,1980,0.025,100,0.025,0.000625,1,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WHITE SEAPERCH",307,"8835600501",6,1980,0.025,100,0.025,0.000625,1,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"BARRED SURFPERCH",307,"8835600702",6,1980,0.2,100,0.2,0.04,8,40,"111",95,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"GRASS ROCKFISH",308,"8826010154",6,1980,0.5,48.563013409,0.242815067,0.0589591568,11.5,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"CABEZON",308,"8831023101",6,1980,0.0869565217,100,0.0869565217,0.0075614367,2,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"WHITE CROAKER",308,"8835440201",6,1980,2.1594202899,29.545450608,0.6380104552,0.4070573409,49.666666667,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"OPALEYE",308,"8835510201",6,1980,0.0652173913,100,0.0652173913,0.0042533081,1.5,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"BLACK PERCH",308,"8835600302",6,1980,0.3260869565,100,0.3260869565,0.1063327032,7.5,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"WALLEYE SURFPERCH",308,"8835600401",6,1980,0.5024154589,69.084927971,0.3470933579,0.1204737991,11.555555556,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"PILE PERCH",308,"8835600601",6,1980,0.0652173913,100,0.0652173913,0.0042533081,1.5,23,"111",47.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"WHITE CROAKER",200,"8835440201",6,1981,0.3333333333,100,0.3333333333,0.1111111111,1,3,"111",9,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"BARRED SURFPERCH",200,"8835600702",6,1981,2.3333333333,100,2.3333333333,5.4444444444,7,3,"111",9,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"CABEZON",209,"8831023101",6,1981,0.2,100,0.2,0.04,3.6,18,"111",44,3,"Solimar","209","111 209 Solimar",
111,"BLACK PERCH",209,"8835600302",6,1981,0.0888888889,100,0.0888888889,0.0079012346,1.6,18,"111",44,3,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1981,0.1777777778,100,0.1777777778,0.0316049383,3.2,18,"111",44,3,"Solimar","209","111 209 Solimar",
111,"TOPSMELT",301,"8805020101",6,1981,1.3333333333,100,1.3333333333,1.7777777778,4,3,"111",6.5,3,"No Name","301","111 301 No Name",
111,"WHITE CROAKER",301,"8835440201",6,1981,0.6666666667,100,0.6666666667,0.4444444444,2,3,"111",6.5,3,"No Name","301","111 301 No Name",
111,"WALLEYE SURFPERCH",301,"8835600401",6,1981,1.3333333333,100,1.3333333333,1.7777777778,4,3,"111",6.5,3,"No Name","301","111 301 No Name",
111,"TOPSMELT",302,"8805020101",6,1981,0.2765957447,75.146713546,0.2078526119,0.0432027083,13,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACKSMELT",302,"8805020601",6,1981,0.7446808511,70.67929996,0.5263352125,0.2770287559,35,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1981,0.2978723404,36.724833538,0.1093931212,0.011966855,14,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"QUEENFISH",302,"8835442501",6,1981,0.3617021277,69.254231918,0.2504940303,0.0627472592,17,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SURFPERCH FAMILY",302,"8835600000",6,1981,0.1489361702,53.947952175,0.0803480139,0.0064558033,7,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WALLEYE SURFPERCH",302,"8835600401",6,1981,1.1914893617,40.825961041,0.4864369826,0.2366209381,56,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"BARRED SURFPERCH",302,"8835600702",6,1981,0.2765957447,78.495631651,0.2171155769,0.0471391737,13,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"CHUB (PACIFIC) MACKEREL",302,"8850030301",6,1981,0.0638297872,100,0.0638297872,0.0040742417,3,47,"111",139.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SURFPERCH FAMILY",303,"8835600000",6,1981,0.0980392157,71.442284398,0.0700414553,0.0049058055,5,51,"111",117.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WALLEYE SURFPERCH",303,"8835600401",6,1981,0.0784313725,100,0.0784313725,0.0061514802,4,51,"111",117.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BARRED SURFPERCH",303,"8835600702",6,1981,0.0392156863,100,0.0392156863,0.00153787,2,51,"111",117.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"TREEFISH",305,"8826010159",6,1981,0.0555555556,100,0.0555555556,0.0030864198,1,18,"111",48.5,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"CABEZON",305,"8831023101",6,1981,0.0555555556,100,0.0555555556,0.0030864198,1,18,"111",48.5,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"BLACK PERCH",305,"8835600302",6,1981,0.7777777778,40.665236561,0.3162851733,0.1000363108,14,18,"111",48.5,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"WALLEYE SURFPERCH",305,"8835600401",6,1981,0.1666666667,72.760687511,0.1212678125,0.0147058824,3,18,"111",48.5,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"BARRED SURFPERCH",305,"8835600702",6,1981,0.1111111111,68.599434057,0.0762215934,0.0058097313,2,18,"111",48.5,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"GIANT KELPFISH",305,"8842095050",6,1981,0.1111111111,58.157999804,0.0646199998,0.0041757444,2,18,"111",48.5,3,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"KELP BASS",306,"8835021602",6,1981,0.0303030303,55.901699437,0.0169399089,0.0002869605,1,33,"111",77.5,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BARRED SANDBASS",306,"8835021604",6,1981,0.1515151515,55.901699437,0.0846995446,0.0071740129,5,33,"111",77.5,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"WHITE CROAKER",306,"8835440201",6,1981,0.2727272727,44.962261267,0.1226243489,0.0150367309,9,33,"111",77.5,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"SURFPERCH FAMILY",306,"8835600000",6,1981,0.0714285714,100,0.0714285714,0.0051020408,2,33,"111",77.5,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BLACK PERCH",306,"8835600302",6,1981,0.1818181818,47.598581912,0.0865428762,0.0074896694,6,33,"111",77.5,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BARRED SURFPERCH",306,"8835600702",6,1981,0.0303030303,69.597054535,0.0210900165,0.0004447888,1,33,"111",77.5,3,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"JACKSMELT",307,"8805020601",6,1981,0.0434782609,69.084927971,0.0300369252,0.0009022169,1,23,"111",69,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WHITE CROAKER",307,"8835440201",6,1981,0.1739130435,58.871972032,0.1023860383,0.0104829008,4,23,"111",69,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WALLEYE SURFPERCH",307,"8835600401",6,1981,0.1304347826,73.16785738,0.0954363357,0.0091080942,3,23,"111",69,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"BARRED SURFPERCH",307,"8835600702",6,1981,0.0434782609,100,0.0434782609,0.0018903592,1,23,"111",69,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"UNIDENTIFIED (SHARKS)",200,"1000000002",6,1982,0.0322580645,100,0.0322580645,0.0010405827,1,33,"111",98.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"WHITE CROAKER",200,"8835440201",6,1982,5.9696969697,98.958248431,5.9075075579,34.898645546,197,33,"111",98.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"SILVER SURFPERCH",200,"8835600402",6,1982,0.0303030303,100,0.0303030303,0.0009182736,1,33,"111",98.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"BARRED SURFPERCH",200,"8835600702",6,1982,8.5187357445,90.551752889,7.7138645407,59.503706152,280.66666667,33,"111",98.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"CALIFORNIA HALIBUT",200,"8857030309",6,1982,18.333333333,100,18.333333333,336.11111111,605,33,"111",98.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"SURFPERCH FAMILY",209,"8835600000",6,1982,0.0625,100,0.0625,0.00390625,1,16,"111",50,3,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1982,0.375,51.279914485,0.1922996793,0.0369791667,6,16,"111",50,3,"Solimar","209","111 209 Solimar",
111,"JACKSMELT",302,"8805020601",6,1982,0.0204081633,100,0.0204081633,0.0004164931,1,49,"111",141.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1982,0.3278615794,34.649089305,0.1136010514,0.0129051989,16,49,"111",141.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SURFPERCH FAMILY",302,"8835600000",6,1982,0.2173913043,65.387732455,0.1421472445,0.0202058391,10,49,"111",141.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SHINER PERCH",302,"8835600201",6,1982,0.0204081633,69.970231766,0.0142796391,0.0002039081,1,49,"111",141.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WALLEYE SURFPERCH",302,"8835600401",6,1982,0.206743567,37.943173635,0.0784450706,0.0061536291,10,49,"111",141.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACKSMELT",303,"8805020601",6,1982,0.2213438735,71.829233433,0.1589896076,0.0252776953,5,23,"111",57.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE CROAKER",303,"8835440201",6,1982,0.3913043478,61.682362185,0.2413657651,0.0582574325,9,23,"111",57.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WALLEYE SURFPERCH",303,"8835600401",6,1982,0.4347826087,90.100953481,0.391743276,0.1534627943,10,23,"111",57.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BARRED SURFPERCH",303,"8835600702",6,1982,0.0434782609,69.084927971,0.0300369252,0.0009022169,1,23,"111",57.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE CROAKER",307,"8835440201",6,1982,3,.,.,0,3,1,"111",6,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"SHINER PERCH",307,"8835600201",6,1982,6,.,.,0,6,1,"111",6,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WALLEYE SURFPERCH",307,"8835600401",6,1982,3,.,.,0,3,1,"111",6,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"CALIFORNIA CORBINA",200,"8835440607",6,1983,0.0245614035,100,0.0245614035,0.0006032625,1.4,57,"111",192.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"YELLOWFIN CROAKER",200,"8835441105",6,1983,0.1039783803,51.679544586,0.0537355534,0.0028875097,5.9267676768,57,"111",192.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"BARRED SURFPERCH",200,"8835600702",6,1983,0.7591111617,25.632124083,0.1945763149,0.0378599423,43.269336219,57,"111",192.5,3,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"WHITE CROAKER",214,"8835440201",6,1983,0.0454545455,100,0.0454545455,0.0020661157,1,22,"111",61,3,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"SPINY DOGFISH SHARK",302,"8710010201",6,1983,0.0102040816,100,0.0102040816,0.0001041233,1,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"ROUGHEYE ROCKFISH",302,"8826010101",6,1983,0.0306122449,70.345245811,0.0215342589,0.0004637243,3,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"PACIFIC OCEAN PERCH",302,"8826010102",6,1983,0.0204081633,70.345245811,0.0143561726,0.0002060997,2,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1983,0.5732169156,44.965903235,0.2577521636,0.0664361778,56,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WALLEYE SURFPERCH",302,"8835600401",6,1983,0.0820534399,57.961622117,0.0475595048,0.0022619065,8,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"BARRED SURFPERCH",302,"8835600702",6,1983,0.0614348832,37.959120751,0.0233201415,0.000543829,6,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"CHUB (PACIFIC) MACKEREL",302,"8850030301",6,1983,0.0204081633,49.22073153,0.0100450473,0.000100903,2,98,"111",355.5,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACKSMELT",303,"8805020601",6,1983,0.0188679245,100,0.0188679245,0.0003559986,1,53,"111",107.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE CROAKER",303,"8835440201",6,1983,0.0188679245,100,0.0188679245,0.0003559986,1,53,"111",107.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WALLEYE SURFPERCH",303,"8835600401",6,1983,0.1509433962,100,0.1509433962,0.0227839089,8,53,"111",107.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BARRED SURFPERCH",303,"8835600702",6,1983,0.0377358491,100,0.0377358491,0.0014239943,2,53,"111",107.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"CHUB (PACIFIC) MACKEREL",303,"8850030301",6,1983,0.0188679245,100,0.0188679245,0.0003559986,1,53,"111",107.5,3,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"FLAG ROCKFISH",307,"8826010155",6,1983,0.1111111111,100,0.1111111111,0.012345679,1,9,"111",19,3,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WHITE CROAKER",308,"8835440201",6,1983,0.0666666667,100,0.0666666667,0.0044444444,1,15,"111",37.5,3,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"BARRED SURFPERCH",201,"8835600702",6,1984,0.6666666667,100,0.6666666667,0.4444444444,2,3,"111",5.5,3,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"BARRED SURFPERCH",209,"8835600702",6,1984,0.1805555556,71.913820877,0.1298443988,0.0168595679,2.8888888889,16,"111",49.5,3,"Solimar","209","111 209 Solimar",
111,"JACKSMELT",302,"8805020601",6,1984,0.1498612396,54.58324583,0.0817991288,0.0066910975,7,46,"111",147,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1984,0.8543015726,68.132871852,0.5820601957,0.3387940714,40,46,"111",147,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"SURFPERCH FAMILY",302,"8835600000",6,1984,0.152173913,100,0.152173913,0.0231568998,7,46,"111",147,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"WALLEYE SURFPERCH",302,"8835600401",6,1984,0.8649398705,42.567761555,0.3681855417,0.1355605931,40,46,"111",147,3,"Ventura Pier","302","111 302 Ventura Pier",
111,"BARRED SURFPERCH",302,"8835600702",6,1984,0.0212765957,100,0.0212765957,0.0004526935,1,46,"111",147,3,"Ventura Pier","302","111 302 Ventura Pier",
